Feature ID	Taxon	Confidence	BLAST	PercentMatch	Notes
#q2:types	categorical	categorical	categorical	numerical	categorical
92a8f5c02232a670ffe6364103d131ae	k__Metazoa; p__Chordata; c__Actinopteri; o__Gadiformes; f__Gadidae; g__Gadus	0.999802519312237	Gadus chalcogrammus	99.4	
b629ca224f4773e64c6c61203aa1d079	k__Metazoa; p__Chordata; c__Actinopteri; o__Perciformes; f__Cottidae; g__Oligocottus; s__maculosus	0.999899497315379	Oligocottus maculosus	99.4	
0d1c6c8ac2d7b222a19cc04b7950e5ac	k__Metazoa; p__Chordata; c__Actinopteri; o__Uranoscopiformes; f__Ammodytidae; g__Ammodytes	0.99999991783919	Ammodytes	99	
a9983ca5b5889d749212df0721988704	k__Metazoa; p__Chordata; c__Actinopteri; o__Scombriformes; f__Scombridae	0.724158027175794	Scomber scombrus	100	
17d81ebe20dc706eb0def5edb02f46f9	k__Metazoa; p__Chordata; c__Actinopteri; o__Perciformes; f__Cottidae; g__Clinocottus; s__globiceps	0.971309316150089	Clinocottus embryum	95	
de51b7d1e6579dd4c56230d6b383b45f	k__Metazoa; p__Chordata; c__Actinopteri; o__Clupeiformes; f__Engraulidae; g__Engraulis; s__mordax	0.999999999453536	Engraulis mordax	99.4	
5b46406193b5d4326e350c366df7e30a	k__Metazoa; p__Chordata; c__Actinopteri; o__Perciformes; f__Gasterosteidae; g__Gasterosteus	0.731256676499864	Gasterosteus aculeatus	95.8	
78937dc38efd73fd01badb2682221b50	k__Metazoa; p__Chordata; c__Aves; o__Anseriformes; f__Anatidae; g__Anas; s__zonorhyncha	0.999653166478025	Melanitta perspicillata	100	
68c667d1c0c8f8264dc012fef3d44916	k__Metazoa; p__Chordata; c__Actinopteri; o__Gadiformes; f__Gadidae	0.999999826249085	Microgadus proximus	100	Pacific tomcod
810c87b7f3dd851438df91e5ffb36d22	k__Metazoa; p__Chordata; c__Actinopteri; o__Esociformes; f__Esocidae; g__Esox; s__americanus	0.924050423111014	Esox lucius	100	
07df5a75935b226bfe8118371c6a24cf	k__Metazoa; p__Chordata	0.999999999999988	Tripos horridus	98.7	dinoflagellate
4e9250283907b7eadcd76fd6d15add66	k__Metazoa; p__Chordata	1.00000000000001	No match		
068ebca9fb464eaf8c758b1fe7349df0	k__Metazoa; p__Chordata; c__Actinopteri; o__Pleuronectiformes; f__Cyclopsettidae; g__Citharichthys; s__stigmaeus	0.999997278210766	Citharichthys stigmaeus	99.4	
2cf61ec0c7099ef665080595b251c646	k__Metazoa; p__Chordata	1.00000000000001	No match		
444efbf95eca8d5e3b7951a79213dd71	k__Metazoa; p__Chordata; c__Actinopteri; o__Scombriformes; f__Scombridae; g__Rastrelliger; s__brachysoma	0.96293312439834	Scomber scombrus	100	
faa7f993ad17fc938be612aa89acc6c6	k__Metazoa; p__Chordata; c__Mammalia; o__Rodentia	0.833341142681753	Castor fiber birulai	90.6	
6d56e546f389009447bee6e9875c3129	k__Metazoa; p__Chordata; c__Actinopteri; o__Perciformes	0.999990739818352	Rhamphocottus richardsonii	100	
fa7a1b639dee3a710fe964dbb7a20ec9	k__Metazoa; p__Chordata; c__Actinopteri; o__Cichliformes; f__Cichlidae; g__Oreochromis; s__niloticus	0.995951209313547	Oreochromis niloticus	100	
28be19fe79c7e6c3b6bd8ff3c81df971	k__Metazoa; p__Chordata; c__Actinopteri; o__Euteleosteomorpha; f__Embiotocidae; g__Cymatogaster; s__aggregata	0.999804218839391	Cymatogaster aggregata	97.6	
cb9cd62294c69b13a291d655357f490e	k__Metazoa; p__Chordata; c__Aves; o__Anseriformes; f__Anatidae; g__Anas; s__zonorhyncha	0.999054719066464	Bucephala islandica	100	
d365c6ec59d2f0f324c43051eebdba3f	k__Metazoa; p__Chordata	0.999999999999996	No match		
a26ce1dcab853219dacd05498f215fef	k__Metazoa; p__Chordata	1	No match		
2f22d35497cbb3000d208a742d9e6911	k__Metazoa; p__Chordata	1.00000000000001	No match		
297d0fb97f0d8b00a20e8438ced54f61	k__Metazoa; p__Chordata; c__Actinopteri; o__Cypriniformes; f__Cyprinidae; g__Carassius; s__sp. 'Ginbuna'	0.895299020516894	Cyprinus carpio haematopterus x Megalobrama amblycephala	100	
b634195d7640ca3631843dd4ee650b59	k__Metazoa; p__Chordata	1.00000000000001	No match		
2231c2c3d2c1c8b03c6f91c0548fdc07	k__Metazoa; p__Chordata; c__Actinopteri; o__Salmoniformes; f__Salmonidae; g__Prosopium; s__cylindraceum	0.706145633118979	Coregonus artedi	99.4	cisco
c7faf436f31da27dd590c43a8a0d1e94	k__Metazoa; p__Chordata; c__Actinopteri; o__Osmeriformes; f__Osmeridae; g__Hypomesus	0.910403562700603	Hypomesus pretiosus	100	Pacific surfsmelt
400b7ce9eedab22e919b96aa272a95f2	k__Metazoa; p__Chordata; c__Mammalia; o__Carnivora; f__Canidae; g__Vulpes; s__vulpes	0.999971997438552	Vulpes vulpes	100	red fox
a575e028d706654e0f9581f2ee5961ac	k__Metazoa; p__Chordata; c__Actinopteri; o__Pleuronectiformes; f__Cyclopsettidae; g__Citharichthys; s__sordidus	0.999993649638482	Citharichthys sordidus	100	Pacific sanddab
